"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","1","Blue","Top","Buggax","Isurus Gaming","Gangplank","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","4","4","10","21","16","1","0","0","0","0","0","0","5.3505833333333","0.063074901445466","0.0473061760841","0.58344283837057","0","11.344533333333","4","4","0","1","0","0","0","0","0","0","1","","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","51165","806.80683311432","0.28911516576162","0.23563684515435","22","0.34691195795007","0.0859375","8","0.12614980289093","3","4"," "," ","25121","269.3802890933","26658","0.20050352882909","373","66","38","4","6.9224704336399","3044","3196","-152","4825","4983","-158","4091","4342","-251","69","62","7","108","100","8"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","2","Blue","Jungle","Oddie","Isurus Gaming","Gragas","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","5","3","10","21","16","0","0","0","0","1","0","0","5.3505833333333","0.078843626806833","0.015768725361367","0.58344283837057","0","11.344533333333","4","4","2","2","1","0","0","1","1","0","1","","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","27062","426.7332457293","0.15291770968125","0.15672432342961","47","0.74113009198423","0.18359375","25","0.39421813403417","12","13"," "," ","19400","179.16741130092","20875","0.29395604395604","46","211","131","9","4.0525624178712","3602","3320","282","5608","4974","634","3710","3784","-74","66","59","7","95","97","-2"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","3","Blue","Middle","Seiya","Isurus Gaming","Syndra","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","4","2","5","21","16","0","0","0","0","0","0","0","5.3505833333333","0.063074901445466","0.078843626806833","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","0","1","1","","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","40309","635.62155059133","0.22777178181736","0.19716681839499","37","0.58344283837057","0.14453125","12","0.1892247043364","12","12"," "," ","22332","225.40131406045","22835","-0.16346637177038","410","64","55","0","7.4743758212878","3389","3007","382","5484","5268","216","4684","4151","533","94","77","17","159","142","17"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","4","Blue","ADC","Warangelus","Isurus Gaming","Xayah","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","7","3","9","21","16","1","0","0","0","0","0","0","5.3505833333333","0.11038107752957","0.11038107752957","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","1","0","1","","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","50307","793.27726675427","0.28426691378813","0.31831498799967","18","0.2838370565046","0.0703125","30","0.473061760841","8","8"," "," ","31115","363.89802890933","27800","-0.019167052620328","553","68","46","6","9.7923784494087","3652","3506","146","6851","5609","1242","3350","3246","104","99","93","6","152","150","2"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","5","Blue","Support","Slow","Isurus Gaming","Nautilus","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","1","4","12","21","16","0","0","0","0","0","0","0","5.3505833333333","0.015768725361367","0","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","0","0","1","","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","8128","128.16819973719","0.045928428951636","0.09215702502138","132","2.0814717477004","0.515625","37","0.58344283837057","45","45"," "," ","14719","105.35400788436","13875","-0.10580204778157","98","0","0","0","1.5453350854139","2479","2179","300","3572","3621","-49","3159","2889","270","19","2","17","31","3","28"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","6","Red","Top","Evi","DetonatioN FocusMe","Gnar","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","3","8","9","16","21","0","0","0","0","0","0","1","5.3505833333333","0.0473061760841","0.063074901445466","0.58344283837057","0","11.344533333333","4","4","1","0","0","1","0","0","0","0","0","","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","23324","367.78975032852","0.1716982104341","0.19742553791224","35","0.55190538764783","0.12962962962963","19","0.29960578186597","11","13"," "," ","20645","198.79947437582","21800","-0.20050352882909","333","29","17","4","5.7082785808147","3196","3044","152","4983","4825","158","4342","4091","251","62","69","-7","100","108","-8"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","7","Red","Jungle","Steal","DetonatioN FocusMe","Skarner","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","1","6","9","16","21","0","0","0","0","0","0","0","5.3505833333333","0.015768725361367","0.078843626806833","0.58344283837057","1","11.344533333333","4","4","2","2","0","1","0","1","0","1","0","","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","8607","135.72141918528","0.063359908129237","0.12784929061355","75","1.1826544021025","0.27777777777778","35","0.55190538764783","28","31"," "," ","16202","128.73902759527","15525","-0.29395604395604","50","163","126","4","3.3587385019711","3320","3602","-282","4974","5608","-634","3784","3710","74","59","66","-7","97","95","2"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","8","Red","Middle","Ceros","DetonatioN FocusMe","Ziggs","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","5","1","4","16","21","0","0","0","0","0","0","0","5.3505833333333","0.078843626806833","0.063074901445466","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","1","0","0","","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","56278","887.43232588699","0.41428708141016","0.25383193961602","35","0.55190538764783","0.12962962962963","6","0.0946123521682","10","12"," "," ","24247","255.59842312746","26900","0.16346637177038","489","50","34","4","8.4993429697766","3007","3389","-382","5268","5484","-216","4151","4684","-533","77","94","-17","142","159","-17"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","9","Red","ADC","Yutapon","DetonatioN FocusMe","Ezreal","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","7","1","5","16","21","1","0","0","0","0","0","0","5.3505833333333","0.11038107752957","0.11038107752957","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","0","1","0","","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","43926","692.65703022339","0.32335858307016","0.3212941213317","29","0.45729303547963","0.10740740740741","16","0.25229960578187","5","5"," "," ","28555","323.53009198423","28338","0.019167052620328","463","78","60","0","8.5308804204993","3506","3652","-146","5609","6851","-1242","3246","3350","-104","93","99","-6","150","152","-2"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","10","Red","Support","Gaeng","DetonatioN FocusMe","Rakan","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","0","5","13","16","21","0","0","0","0","0","0","0","5.3505833333333","0","0.015768725361367","0.58344283837057","0","11.344533333333","4","4","0","0","0","0","0","0","0","0","0","","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","3708","58.470433639947","0.027296216956339","0.099599110526481","96","1.5137976346912","0.35555555555556","16","0.25229960578187","23","27"," "," ","14398","100.29224704336","15425","0.10580204778157","22","0","0","0","0.34691195795007","2179","2479","-300","3621","3572","49","2889","3159","-270","2","19","-17","3","31","-28"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","100","Blue","Team","Team","Isurus Gaming"," ","Heimerdinger","Thresh","Nocturne","Galio","Karma","63.416666666667","1","21","16","46","21","16"," "," "," "," ","1","0","0","5.3505833333333","0.3311432325887","0.25229960578187","0.58344283837057","0","11.344533333333","4","4","2","3","1","0","0","1","2","1","1","10.765283333333","1","11.671083333333","1","1","11","6","0","37.346866666667","2","2","176971","2790.6070959264"," "," ","256","4.0367936925099","1","112","1.7660972404731","80","82","0.62765957446809","0.28030303030303","112687","1143.2010512484","112043","0.036858442673987","1480","409","270","19","29.787122207622","16166","15208","958","26340","24455","1885","18994","18412","582","347","293","54","545","492","53"
"1070555","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070555?gameHash=ff33bba2eb23e145","WC","2019-W","43742.335335648","PI-RR","3","9.19","200","Red","Team","Team","DetonatioN FocusMe"," ","Pantheon","Yasuo","Lucian","Ryze","LeBlanc","63.416666666667","0","16","21","40","16","21"," "," "," "," ","0","0","1","5.3505833333333","0.25229960578187","0.3311432325887","0.58344283837057","1","11.344533333333","4","4","3","2","0","2","0","1","1","2","0","10.765283333333","0","11.671083333333","0","0","6","11","1","37.346866666667","2","2","135843","2142.0709592641"," "," ","270","4.257555847569","1","92","1.4507227332457","77","88","0.4537037037037","0.23008849557522","104047","1006.9592641261","107988","-0.036858442673987","1357","320","237","12","26.444152431012","15208","16166","-958","24455","26340","-1885","18412","18994","-582","293","347","-54","492","545","-53"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","1","Blue","Top","Huni","Clutch Gaming","Ryze","Vladimir","Syndra","Morgana","Leona","Nautilus","24.6","1","3","1","8","13","5","0","0","0","0","0","1","0","15.357916666667","0.1219512195122","0","0.69105691056911","0","6.51185","2","1","0","0","0","0","0","0","0","0","0","","1","15.865916666667","1","1","10","0","1","20.638966666667","1","0","20152","819.18699186992","0.44262871200141","0.26164441542108","11","0.44715447154472","0.13414634146341","1","0.040650406504065","6","6"," "," ","11941","351.80325203252","10925","0.48889395147511","210","13","4","0","9.0650406504065","3383","3022","361","5828","4722","1106","4605","4434","171","82","67","15","146","114","32"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","2","Blue","Jungle","Lira","Clutch Gaming","Rek'Sai","Vladimir","Syndra","Morgana","Leona","Nautilus","24.6","1","3","1","5","13","5","0","0","0","0","1","0","0","15.357916666667","0.1219512195122","0","0.69105691056911","1","6.51185","2","1","2","0","0","2","0","0","0","0","0","","1","15.865916666667","1","1","10","0","1","20.638966666667","1","0","6029","245.08130081301","0.13242400281146","0.18219295699705","28","1.1382113821138","0.34146341463415","18","0.73170731707317","9","9"," "," ","9313","244.97398373984","8450","0.34722222222222","23","126","78","8","6.0569105691057","3312","2706","606","4602","4252","350","3654","2690","964","70","44","26","96","76","20"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","3","Blue","Middle","Damonte","Clutch Gaming","Lissandra","Vladimir","Syndra","Morgana","Leona","Nautilus","24.6","1","2","1","6","13","5","0","0","0","0","0","0","0","15.357916666667","0.08130081300813","0.040650406504065","0.69105691056911","0","6.51185","2","1","0","0","0","0","0","0","0","0","0","","1","15.865916666667","1","1","10","0","1","20.638966666667","1","0","7277","295.81300813008","0.15983570549991","0.25085135200503","13","0.52845528455285","0.15853658536585","4","0.16260162601626","5","5"," "," ","11584","337.29105691057","10275","0.28016643550624","254","16","16","0","10.975609756098","3429","3342","87","5405","5227","178","4577","4973","-396","97","90","7","162","150","12"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","4","Blue","ADC","Cody Sun","Clutch Gaming","Kai'Sa","Vladimir","Syndra","Morgana","Leona","Nautilus","24.6","1","5","0","7","13","5","1","1","0","0","0","0","0","15.357916666667","0.20325203252033","0.08130081300813","0.69105691056911","0","6.51185","2","1","0","1","0","0","0","0","0","0","0","","1","15.865916666667","1","1","10","0","1","20.638966666667","1","0","9076","368.94308943089","0.19934985064136","0.2288722004547","8","0.32520325203252","0.097560975609756","4","0.16260162601626","2","2"," "," ","10857","307.73821138211","9550","-0.0052219321148825","219","6","2","0","9.1463414634146","3468","3393","75","5317","5255","62","3504","3335","169","99","94","5","154","153","1"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","5","Blue","Support","Vulcan","Clutch Gaming","Rakan","Vladimir","Syndra","Morgana","Leona","Nautilus","24.6","1","0","2","9","13","5","0","0","0","0","0","0","0","15.357916666667","0","0.040650406504065","0.69105691056911","0","6.51185","2","1","0","0","0","0","0","0","0","0","0","","1","15.865916666667","1","1","10","0","1","20.638966666667","1","0","2994","121.70731707317","0.065761729045862","0.07643907512214","22","0.89430894308943","0.26829268292683","5","0.20325203252033","11","12"," "," ","5815","102.77886178862","4925","0.020512820512821","5","0","0","0","0.20325203252033","1781","2026","-245","2543","2864","-321","2665","2716","-51","2","14","-12","4","21","-17"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","6","Red","Top","Fudge","Mammoth","Gangplank","Pantheon","Qiyana","Rumble","Lucian","Tristana","24.6","0","0","3","2","4","13","0","0","0","0","0","0","1","15.357916666667","0","0.1219512195122","0.69105691056911","0","6.51185","1","2","0","0","0","0","0","0","0","0","1","","0","15.865916666667","0","0","0","10","0","20.638966666667","0","1","7989","324.75609756098","0.33064315867892","0.22824864125271","9","0.36585365853659","0.13636363636364","0","0","2","2"," "," ","8091","195.29918699187","6633","-0.48889395147511","182","4","1","0","7.5609756097561","3022","3383","-361","4722","5828","-1106","4434","4605","-171","67","82","-15","114","146","-32"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","7","Red","Jungle","Babip","Mammoth","Jarvan IV","Pantheon","Qiyana","Rumble","Lucian","Tristana","24.6","0","0","3","4","4","13","0","0","0","0","0","0","0","15.357916666667","0","0.1219512195122","0.69105691056911","0","6.51185","1","2","0","2","0","0","0","0","0","0","1","","0","15.865916666667","0","0","0","10","0","20.638966666667","0","1","1950","79.268292682927","0.080705239632481","0.15380259207176","8","0.32520325203252","0.12121212121212","9","0.36585365853659","7","8"," "," ","6524","131.6","5950","-0.34722222222222","12","94","76","0","4.3089430894309","2706","3312","-606","4252","4602","-350","2690","3654","-964","44","70","-26","76","96","-20"
"1070569","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070569?gameHash=b9b94c2d9f0797de","WC","2019-W","43742.397777778","PI-RR","3","9.19","8","Red","Middle","Triple","Mammoth","LeBlanc","Pantheon","Qiyana","Rumble","Lucian","Tristana","24.6","0","1","3","3","4","13","0","0","0","0","0","0","0","15.357916666667","0.040650406504065","0.08130081300813","0.69105691056911","0","6.51185","1","2","0","0","0","0","0","0","0","0","1","","0","15.865916666667","0","0","0","10","0","20.638966666667","0","1","6705","272.56097560976","0.27750186242861","0.23143172057314","10","0.40650406504065","0.15151515151515","7","0.28455284552846","2","2"," "," ","8158","198.02276422764","7750","-0.28016643550624","203","7","7","0","8.5365853658537","3342","3429","-87","5227","5405","-178","4973","4577","396","90","97","-7","150","162","-12"
